"sc-2e6baa30-0 href","sc-4e537b1-1","sc-814e9212-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/articles/c849xyenjkyo","7 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f3a3/live/7d5cdde0-395b-11ef-9202-af701d1ad5cc.jpg.webp","Bus firm puts up late night fares despite £2 cap","Trentbarton is also increasing the frequency on a number of its services.","Derby"
"https://www.bbc.com/news/articles/c6p2qgeyld9o","4 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f96a/live/79acf700-39e4-11ef-bbe0-29f79e992ddd.jpg.webp","Tax windfall continues for Irish economy","The Irish government collected €12bn in corporation tax in the first half of 2024 - 15% more than in 2023.","Europe"
"https://www.bbc.com/news/articles/cl7y2xwdk5go","7 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b04d/live/932164b0-37cc-11ef-9503-13155bde1b4d.jpg.webp","How are sea defences for seaside towns progressing?","An update on £25m works to protect homes and businesses on the vulnerable North Norfolk coast.","Norfolk"
"https://www.bbc.com/news/articles/cv2g0w81e45o","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a687/live/815989d0-3851-11ef-8c4c-0b2da78a9418.jpg.webp","Sainsbury's hit as wet weather dampens Argos sales","Food sales rise but the soggy spring hits demand for garden equipment and outdoor furniture","Business"
"https://www.bbc.com/news/articles/c3g0mlzd27mo","5 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/aa7d/live/ddf25a20-3ad4-11ef-9d6c-7960f16c54d6.jpg.webp","Aer Lingus cancels 80 more flights amid pay row","The airline says the 11-14 July cancellations will allow it to ""protect as many services as possible"".","Europe"
"https://www.bbc.com/news/articles/cv2gx74d87mo","3 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f9dd/live/48d6df00-3882-11ef-b390-fb401932e653.jpg.webp","Further 76 Aer Lingus flights cancelled as dispute continues","The dispute between pilots and the airline has so far led to almost 500 flight cancellations.","Europe"
"https://www.bbc.com/news/articles/cn08yw474q6o","5 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c9bc/live/6fe6c6b0-3aed-11ef-9274-0f3adc594d24.jpg.webp","Shares in housebuilders rise on back of Labour win","The party has pledged to reform the planning system, although some have warned that doing so will not be easy.","Business"
"https://www.bbc.com/news/articles/c4ng0l02zd3o","5 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1233/live/9d905930-3ad6-11ef-bbe0-29f79e992ddd.png.webp","'I am sorry' - Sunak's No 10 speech in full","Read Rishi Sunak's full speech, delivered outside Number 10, after losing the 2024 general election.","Politics"
"https://www.bbc.com/news/articles/c4ng03792gqo","6 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/bb57/live/1c9c5d80-3b65-11ef-bbe0-29f79e992ddd.jpg.webp","Starmer pledges to fix 'broken' NHS ahead of pay talks","Wes Streeting says the health service is experiencing ""the biggest crisis in its history"".","Health"
"https://www.bbc.com/news/articles/cnl020jvyppo","6 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/234d/live/a9305eb0-3550-11ef-9e36-cb7b9a68823b.jpg.webp","Rescue street dogs, or euthanise them? Turks split over its strays","Four million stray dogs roam Turkey. But getting them off the streets is proving contentious.","World"
"https://www.bbc.com/news/articles/cd1dyq554rdo","6 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a7d9/live/f5076be0-3bad-11ef-a1ac-3182bf7863a8.jpg.webp","Tory MP not surprised at heavy Conservative defeat","Sir Michael Fabricant lost his seat but says he hopes Lichfield 'remembers me with affection'.","Stoke & Staffordshire"
"https://www.bbc.com/news/articles/cjer4zr708ro","3 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a23c/live/1fc39420-38b2-11ef-9e0e-8bece5dc8f91.jpg.webp","'We’ve given up the dream of owning our own home'","Teacher Agron Cakaj is leaving the UK after 26 years due to a lack of affordable housing.","Birmingham & Black Country"
"https://www.bbc.com/news/articles/cye09k856ndo","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/cc74/live/71dba090-3876-11ef-bdc5-41d7421c2adf.jpg.webp","Half of Scotland's councils set for bin strikes","Unite members rejected the pay offer in May, and have now voted to strike in 16 local authorities.","Scotland Politics"
"https://www.bbc.com/news/articles/cml2nmm3zdzo","6 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a4b8/live/3cbeb640-3cea-11ef-a044-9d4367d5b599.jpg.webp","The biggest Welsh challenges in Labour's inbox","Gareth Lewis outlines the biggest issues in Wales facing Keir Starmer's new UK government.","Wales"
"https://www.bbc.com/news/articles/cqv52133wy7o","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/7b5d/live/983fa500-37b9-11ef-ad82-4bdf19cf6235.jpg.webp","'I have been attacked, spat at and racially abused'","Zahid Abbas says paying ""bog-standard minimum wage"" does not make sense given the risks of the job.","Birmingham & Black Country"
"https://www.bbc.com/news/articles/czrjeyjgy7jo","5 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/dc45/live/50e566a0-3ace-11ef-9d6c-7960f16c54d6.jpg.webp","Labour is back in Scotland - this is big","Labour has comeback in Scotland at the expense of the SNP but what has that done to the political landscape?","Scotland Politics"
"https://www.bbc.com/news/articles/cye0l3klryjo","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4834/live/8e325e70-37a2-11ef-a044-9d4367d5b599.jpg.webp","Cost of living: 'You get less and less for your money'","Customers and traders at Ellesmere Port's market tell the BBC of their struggles with the cost of living.","Liverpool"
"https://www.bbc.com/news/articles/crgk4vj83zgo","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/afa9/live/5d21e0f0-37be-11ef-a044-9d4367d5b599.jpg.webp","Senior committees object to minimum wage increase","Proposals to increase the adult minimum wage to £12.00 from £10.65 are published.","Guernsey"
"https://www.bbc.com/news/articles/cv2ge5rxjzxo","3 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/987c/live/c7c737d0-397a-11ef-b609-615713ead64c.jpg.webp","Moray West wind farm connected to grid for the first time","The project has had a third of its 60 turbines installed and could power half the homes in Scotland.","Scotland"
"https://www.bbc.com/news/articles/cn05ryl1k60o","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e715/live/1b6cb8b0-3476-11ef-90be-b75b34b0bbb2.jpg.webp","'Only latte liberals care about green energy round here'","The US president has invested heavily in renewable energy jobs but with little political benefit.","World"
"https://www.bbc.com/future/article/20240703-coal-mining-created-community-and-culture-can-clean-energy-do-the-same","8 Jul 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0j82plm.jpg.webp","Coal mining created community. Can clean energy?","It was dirty and dangerous, but coal mining also cultivated pride, companionship, and art. Could communities living with green energy embrace their own forms of industrial culture?","Future"
"https://www.bbc.com/news/articles/c725w3p49n4o","3 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d707/live/732c2fa0-392a-11ef-a044-9d4367d5b599.jpg.webp","UK election is nearing its end - here's what you need to know","Rishi Sunak is battling to keep Sir Keir Starmer out of Downing Street after 14 years of Conservative rule.","Politics"
"https://www.bbc.com/news/articles/cw4y9evzzppo","5 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b587/live/fb93aa40-3acd-11ef-a044-9d4367d5b599.jpg.webp","Keir Starmer: From indie kid to prime minister","His route to No 10 has been one of twists and turns, from lively student days, decades in law to a late career change.","Politics"
"https://www.bbc.com/news/articles/cv2g4n8vl9yo","28 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5ed7/live/c37fcee0-3500-11ef-a044-9d4367d5b599.png.webp","Illegal migration, tax and abortion - fact checking Trump-Biden debate","BBC Verify looks into various claims made on stage by Donald Trump and Joe Biden.","US & Canada"
"https://www.bbc.com/news/articles/cd1ekwg609do","3 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6f17/live/7dc7d580-392b-11ef-a044-9d4367d5b599.jpg.webp","Why are so few politicians talking about Brexit?","Leaving the European Union defined the 2019 election so why the silence on Brexit as polling day looms?","Scotland Business"
"https://www.bbc.com/news/articles/c147024jyp9o","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c0df/live/0e0d5ab0-37b1-11ef-a044-9d4367d5b599.jpg.webp","Bin collectors to go on strike during Edinburgh Festival","Waste and recycling staff in Edinburgh vote to strike over a pay dispute during the Festival.","Edinburgh, Fife & East"
"https://www.bbc.com/news/articles/c4ngvkp59vko","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ddcc/live/e0a67730-391f-11ef-85ba-e5e081cb6e53.jpg.webp","Could central London change hands for the first time?","The Cities of London and Westminster constituency is at the heart of the Tory-Labour tussle.","London"
"https://www.bbc.com/news/articles/cjqe0gx31v4o","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/82a4/live/fa7c1040-37ce-11ef-87f4-e71fd3aa1805.jpg.webp","Your Voice, Your Vote: Is growth important?","Candidates in South Suffolk discuss economic growth and what they would do to improve things.",""
"https://www.bbc.com/news/articles/cpv3dg31x75o","29 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/fff9/live/f998d5c0-3619-11ef-b40f-797c4dd08441.jpg.webp","Aer Lingus pilots stage eight-hour work stoppage","The strike action, which lasted for eight hours, affected more than 100 flights on Saturday.","Europe"
"https://www.bbc.com/news/articles/cp6871w1lzko","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8038/live/b6751ca0-37a3-11ef-a044-9d4367d5b599.jpg.webp","Lib Dems dive head-first into final week of campaign","Sir Ed Davey bungee jumps in a bid to encourage voters to ""take the plunge"" and vote Lib Dem.","Politics"
"https://www.bbc.com/news/articles/c3ggrn55ewvo","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a91c/live/02354060-3543-11ef-a044-9d4367d5b599.jpg.webp","Welsh parties have one eye on next Senedd election","Many issues being debated in the election campaign are devolved and not decided in Westminster.","Wales"
"https://www.bbc.com/news/articles/cd117e03p54o","27 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ec92/live/93731710-32fe-11ef-bdc5-41d7421c2adf.jpg.webp","Irish households 'to see increase in real pay'","Republic of Ireland workers can expect pay to grow in real terms in the next two years, a think tank says.","Europe"
"https://www.bbc.com/news/articles/c3gvlep9wz7o","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/45e8/live/a1b0e230-379a-11ef-aa0b-5761f82a603d.jpg.webp","What we learned from BBC Leicester's election debate","Four Leicestershire candidates went head to head on the issues that matter to voters.","Leicester"
"https://www.bbc.com/news/articles/cm52zgj87x0o","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/41ca/live/c478f3f0-37c9-11ef-9503-13155bde1b4d.jpg.webp","What does the next government do about education?","Teachers, parents and a university boss outline the education issues facing the next government.","England"
"https://www.bbc.com/news/articles/c51yr9mmd8eo","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/22a5/live/87d1fca0-3772-11ef-a780-47cb50223b50.jpg.webp","Parties in Wales make final bids for voter support","Plaid Cymru, Labour and Conservatives appear on Politics Wales with three days until the election.","Wales"
"https://www.bbc.com/news/articles/c51yge5qlvlo","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8994/live/4454d750-3898-11ef-be2a-ab848db3608b.jpg.webp","Immigration and high street on agenda in key seat","BBC South Today visits Littlehampton to speak to residents as the election nears.","Sussex"
"https://www.bbc.com/news/articles/crg5n9edl4do","28 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/aa45/live/caca1880-3551-11ef-9e36-cb7b9a68823b.png.webp","More flights cancelled as Aer Lingus dispute continues","The airline has now cancelled almost 400 flights as a result of strike action by pilots in Ireland.","Europe"
"https://www.bbc.com/news/articles/cp081z9vre4o","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b15f/live/f7b2f1b0-376c-11ef-882f-598d0978ff39.jpg.webp","High mortgage rates pricing out buyers, says Nationwide","The building society's comments come as it says house prices rose by 0.2% in June.","Business"
"https://www.bbc.com/news/articles/c51y8lj0rr1o","28 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4310/live/4e5bd510-34b9-11ef-a286-7d480ed4802f.jpg.webp","Incomes have risen 'at a crawl' says think tank","Typical household incomes went up by just £140 a year on average in the last 14 years, according to the Resolution Foundation.","Business"
"https://www.bbc.com/news/articles/c51yd2eknypo","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/cdb4/live/9dd9e020-3877-11ef-8a0a-5d92815c72ec.jpg.webp","Immigration debate 'a massive deal' in melting pot town","Hundreds of refugees have settled in Swindon but some residents are questioning if the town can support them.","Wiltshire"
"https://www.bbc.com/news/articles/clddy47rkxro","27 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/66ab/live/848e16c0-3405-11ef-b6ed-e53975d260f1.jpg.webp","Council warns of £10m gap amid pressure on services","Hartlepool council says the cost of residential care placements for children has increased 40%.","Tees"
"https://www.bbc.com/news/articles/c6pp2jdz2pdo","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1b8b/live/86520530-3305-11ef-9f4c-8785b0c18838.jpg.webp","Energy prices fall but relief may be temporary","A new price cap from energy regulator Ofgem takes effect but bills are likely to rise again before winter.","Business"
"https://www.bbc.com/news/articles/c722gm1zrx4o","19 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/713a/live/de88ad80-2e2d-11ef-9a1d-85ccbb7c4a67.jpg.webp","Coming down but still going up: The trouble with inflation","The government is happy to trumpet falling inflation but that does not mean prices are falling.","Scotland Business"
"https://www.bbc.com/news/articles/c727l6d130no","28 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9665/live/d2f9bcf0-348d-11ef-a044-9d4367d5b599.png.webp","Tram operator announces fare increases","A single adult journey will be among the increases, rising by 10p to £3.30 from 1 July.","Nottingham"
"https://www.bbc.com/news/articles/cd10ggl7kdeo","30 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b58c/live/08b52d40-36d5-11ef-bbe0-29f79e992ddd.jpg.webp","Not everyone hit by cost of living reached - minister","The Welsh Secretary admits his party failed to ""reach everyone"" hit by the cost of living crisis.","Wales"
"https://www.bbc.com/news/articles/cy99zlnnxl0o","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/70b7/live/a5b4e7d0-3535-11ef-8d9b-696600cc4e6c.png.webp","Two day trolley wait for 92-year-old 'not acceptable'","Nancy Tonks, 92, waited on a hospital trolley for two days when she was admitted to hospital after a fall.","England"
"https://www.bbc.com/news/articles/cjrrk8j7pwxo","19 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d81f/live/dbce5830-2e1c-11ef-bdc5-41d7421c2adf.jpg.webp","Inflation falls to lowest level in almost three years","Inflation has hit the Bank of England's target for the first time in almost three years.","Business"
"https://www.bbc.com/news/articles/cx7728n6x7do","27 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6c65/live/75d695b0-3475-11ef-a53b-67ee534ca28a.jpg.webp","'How will we afford children with rent increases?'","The average private rent for tenancies in England has risen by 22% since the last general election.","Business"
"https://www.bbc.com/news/articles/cek9zlx8gdjo","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/92a4/live/4c5b5010-353b-11ef-a647-6fc50b20e53e.jpg.webp","'People are dying because they're not getting care'","Three South West hospitals have the worst record for handover delays in England, data shows.","England"
"https://www.bbc.com/news/articles/cm52z993dp1o","30 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/bd32/live/c2d2bfe0-36ca-11ef-bbe0-29f79e992ddd.jpg.webp","PM insists UK better place to live now than in 2010","The PM says Coivd and the Ukraine war made things ""difficult"" but the UK was ""on the right track"".","Politics"
