Date,Close/Last,Open,High,Low
03/27/2019,1306.27,1316.57,1321.14,1297.95
03/26/2019,1319.30,1309.22,1325.73,1309.22
03/25/2019,1297.89,1295.45,1300.01,1288.12
03/22/2019,1298.92,1323.91,1323.91,1291.60
03/21/2019,1336.43,1329.74,1338.90,1326.54
03/20/2019,1332.35,1318.71,1342.05,1314.40
03/19/2019,1320.04,1330.45,1336.89,1316.18
03/18/2019,1322.93,1307.30,1325.09,1307.30
03/15/2019,1302.59,1297.30,1305.18,1295.51
03/14/2019,1299.37,1297.56,1304.86,1296.15
03/13/2019,1297.88,1287.54,1298.27,1285.97
03/12/2019,1279.08,1272.88,1287.46,1272.88
03/11/2019,1272.88,1261.17,1275.27,1259.47
03/08/2019,1251.29,1258.78,1258.78,1243.36
03/07/2019,1279.64,1290.00,1290.64,1276.57
03/06/2019,1290.54,1298.50,1300.77,1285.39
03/05/2019,1305.29,1309.30,1311.63,1298.05
03/04/2019,1309.16,1311.42,1313.97,1289.14
03/01/2019,1306.23,1296.12,1306.47,1295.84
02/28/2019,1289.15,1305.28,1305.68,1283.29
02/27/2019,1304.56,1308.41,1320.57,1300.62
02/26/2019,1301.42,1302.22,1311.18,1299.70
02/25/2019,1301.95,1302.51,1307.86,1299.05
02/22/2019,1304.56,1313.53,1314.41,1300.25
02/21/2019,1300.76,1315.68,1319.61,1297.41
02/20/2019,1318.57,1311.38,1324.11,1308.98
02/19/2019,1311.56,1297.83,1315.48,1296.79
02/15/2019,1305.60,1296.09,1306.51,1296.09
02/14/2019,1285.65,1277.86,1294.50,1274.80
02/13/2019,1282.68,1272.95,1294.94,1272.95
02/12/2019,1269.66,1269.17,1277.70,1265.64
02/11/2019,1256.66,1248.14,1260.35,1246.19
02/08/2019,1256.53,1256.73,1261.69,1235.03
02/07/2019,1260.32,1284.16,1287.97,1252.22
02/06/2019,1291.90,1294.03,1299.82,1289.73
02/05/2019,1303.51,1301.71,1307.75,1298.42
02/04/2019,1300.87,1288.92,1300.88,1279.39
02/01/2019,1294.87,1294.77,1301.79,1284.22
01/31/2019,1284.01,1283.67,1291.04,1278.16
01/30/2019,1268.68,1260.51,1272.51,1253.03
01/29/2019,1251.25,1251.90,1256.54,1248.11
01/28/2019,1244.01,1243.83,1244.50,1231.84
01/25/2019,1258.51,1249.88,1266.13,1248.29
01/24/2019,1239.57,1235.32,1249.68,1230.00
01/23/2019,1236.67,1251.25,1255.62,1228.32
01/22/2019,1247.71,1264.57,1267.81,1245.68
01/18/2019,1279.05,1273.21,1281.57,1262.89
01/17/2019,1258.50,1238.67,1263.40,1235.92
01/16/2019,1246.62,1246.41,1254.37,1240.95
01/15/2019,1249.82,1252.66,1260.31,1243.91
01/14/2019,1246.41,1236.26,1251.00,1236.26
01/11/2019,1248.80,1248.51,1253.73,1239.68
01/10/2019,1259.48,1245.69,1260.18,1239.58
01/09/2019,1254.82,1245.74,1259.31,1236.82
01/08/2019,1232.03,1239.19,1242.89,1225.25
01/07/2019,1225.67,1215.86,1236.50,1203.76
01/04/2019,1214.78,1190.59,1216.58,1186.31
01/03/2019,1170.92,1184.25,1187.05,1156.69
01/02/2019,1181.08,1139.95,1187.64,1136.57
12/31/2018,1159.10,1159.41,1167.70,1149.11
12/28/2018,1151.55,1167.10,1170.66,1145.71
12/27/2018,1161.82,1131.52,1161.99,1121.59
12/26/2018,1154.28,1090.90,1154.46,1078.73
12/24/2018,1084.70,1121.24,1124.37,1084.70
12/21/2018,1132.02,1141.42,1157.84,1125.57
12/20/2018,1144.45,1163.15,1179.68,1139.32
12/19/2018,1173.86,1196.98,1215.67,1166.54
12/18/2018,1186.72,1214.27,1215.77,1182.19
12/17/2018,1214.51,1234.50,1240.98,1207.08
12/14/2018,1236.05,1255.37,1263.42,1230.79
12/13/2018,1264.82,1259.20,1273.09,1254.31
12/12/2018,1260.07,1265.83,1282.40,1259.66
12/11/2018,1250.79,1266.87,1272.19,1241.62
12/10/2018,1250.38,1259.80,1265.25,1224.71
12/07/2018,1271.63,1305.24,1322.63,1269.59
12/06/2018,1281.25,1275.09,1282.02,1252.65
12/04/2018,1302.70,1336.36,1341.91,1300.64
12/03/2018,1335.56,1335.53,1345.19,1317.71
11/30/2018,1303.05,1300.95,1308.81,1289.83
11/29/2018,1307.65,1301.89,1319.58,1299.70
11/28/2018,1300.97,1279.97,1302.20,1269.29
11/27/2018,1278.90,1284.67,1286.04,1269.47
11/26/2018,1284.67,1277.34,1290.77,1277.34
11/23/2018,1262.82,1311.35,1311.35,1257.81
11/21/2018,1311.35,1293.52,1324.21,1293.52
11/20/2018,1282.94,1307.40,1307.60,1274.25
11/19/2018,1327.10,1328.37,1336.39,1316.75
11/16/2018,1340.41,1333.15,1344.69,1327.56
11/15/2018,1327.70,1300.29,1328.80,1291.10
11/14/2018,1306.18,1327.17,1333.84,1294.40
11/13/2018,1302.53,1330.47,1337.85,1298.79
11/12/2018,1337.01,1376.68,1378.90,1335.80
11/09/2018,1365.18,1348.93,1372.75,1341.63
11/08/2018,1367.61,1404.70,1406.80,1363.24
11/07/2018,1407.00,1406.74,1412.83,1389.40
11/06/2018,1381.83,1384.09,1385.81,1366.42
11/05/2018,1376.73,1367.27,1380.83,1364.63
11/02/2018,1349.67,1373.87,1384.82,1339.02
11/01/2018,1367.18,1364.75,1374.42,1347.66
10/31/2018,1359.62,1368.28,1389.65,1358.18
10/30/2018,1355.14,1325.88,1357.54,1321.94
10/29/2018,1323.05,1356.53,1360.32,1307.02
10/26/2018,1349.23,1339.20,1363.64,1322.98
10/25/2018,1356.81,1354.39,1368.59,1345.94
10/24/2018,1335.43,1396.47,1396.86,1333.88
10/23/2018,1392.19,1433.80,1433.80,1376.59
10/22/2018,1433.80,1444.01,1444.82,1421.66
10/19/2018,1442.16,1469.96,1469.96,1441.00
10/18/2018,1466.05,1466.54,1479.33,1458.95
10/17/2018,1479.36,1493.49,1494.75,1470.74
10/16/2018,1495.75,1479.34,1497.25,1479.34
10/15/2018,1479.34,1498.35,1501.88,1479.32
10/12/2018,1494.84,1483.95,1506.66,1474.61
10/11/2018,1483.95,1516.18,1525.36,1475.86
10/10/2018,1528.26,1591.77,1592.85,1528.24
10/09/2018,1588.66,1578.76,1599.28,1575.22
10/08/2018,1573.89,1570.66,1578.34,1560.36
10/05/2018,1581.65,1583.32,1586.14,1571.55
10/04/2018,1584.24,1593.90,1595.23,1573.78
10/03/2018,1600.12,1585.86,1603.08,1585.86
10/02/2018,1579.43,1584.64,1584.67,1566.65
10/01/2018,1583.74,1565.49,1588.22,1565.49
09/28/2018,1555.81,1555.05,1574.15,1552.84
09/27/2018,1560.92,1567.69,1569.01,1559.72
09/26/2018,1557.38,1561.15,1569.15,1554.66
09/25/2018,1565.60,1563.51,1575.87,1563.51
09/24/2018,1551.48,1537.06,1555.25,1537.06
09/21/2018,1522.43,1511.92,1529.48,1509.82
09/20/2018,1510.51,1518.47,1521.29,1506.80
09/19/2018,1509.86,1517.50,1520.89,1509.44
09/18/2018,1517.41,1512.93,1524.00,1512.65
09/17/2018,1500.07,1501.83,1509.85,1497.33
09/14/2018,1497.58,1489.91,1503.44,1489.91
09/13/2018,1489.33,1483.72,1492.79,1476.50
09/12/2018,1483.72,1474.86,1495.61,1474.86
09/11/2018,1474.86,1459.93,1482.41,1455.20
09/10/2018,1463.78,1470.22,1478.05,1463.59
09/07/2018,1465.45,1472.42,1472.42,1449.49
09/06/2018,1472.42,1493.01,1499.29,1468.07
09/05/2018,1496.59,1494.29,1499.64,1478.64
09/04/2018,1502.52,1507.25,1515.24,1495.60
08/31/2018,1506.07,1512.52,1512.52,1498.19
08/30/2018,1518.78,1526.61,1529.99,1508.90
08/29/2018,1527.51,1520.56,1535.90,1517.67
08/28/2018,1514.66,1524.61,1530.26,1512.40
08/27/2018,1523.29,1512.76,1524.39,1512.76
08/24/2018,1506.93,1501.54,1515.50,1501.54
08/23/2018,1489.80,1486.99,1490.62,1481.24
08/22/2018,1492.05,1481.81,1496.55,1481.81
08/21/2018,1470.61,1474.41,1482.75,1469.09
08/20/2018,1465.51,1455.24,1470.42,1454.61
08/17/2018,1453.16,1450.46,1457.04,1447.04
08/16/2018,1450.46,1449.43,1459.15,1449.27
08/15/2018,1441.40,1491.72,1491.72,1438.20
08/14/2018,1502.60,1501.37,1509.91,1495.72
08/13/2018,1495.43,1509.21,1515.49,1494.99
08/10/2018,1510.01,1503.38,1511.03,1500.06
08/09/2018,1512.30,1527.37,1529.85,1510.77
08/08/2018,1526.93,1531.30,1533.61,1516.99
08/07/2018,1536.10,1543.76,1547.79,1535.45
08/06/2018,1528.01,1524.69,1535.75,1515.18
08/03/2018,1523.65,1527.27,1529.80,1514.56
08/02/2018,1532.50,1525.32,1533.99,1519.49
08/01/2018,1541.76,1563.73,1563.73,1533.53
07/31/2018,1563.73,1568.42,1573.94,1561.02
07/30/2018,1562.43,1558.84,1567.61,1558.61
07/27/2018,1546.37,1541.97,1554.53,1537.20
07/26/2018,1543.61,1523.43,1545.83,1521.71
07/25/2018,1527.75,1510.98,1529.25,1505.20
07/24/2018,1510.28,1496.25,1520.03,1496.25
07/23/2018,1489.60,1499.18,1501.70,1488.66
07/20/2018,1492.52,1492.03,1497.98,1487.03
07/19/2018,1490.94,1488.79,1497.79,1486.25
07/18/2018,1492.73,1485.45,1495.18,1468.74
07/17/2018,1491.56,1489.31,1499.52,1481.84
07/16/2018,1497.57,1505.41,1511.00,1486.45
07/13/2018,1520.59,1511.66,1528.49,1510.95
07/12/2018,1512.65,1511.94,1518.19,1498.39
07/11/2018,1504.70,1528.42,1535.88,1494.81
07/10/2018,1546.37,1546.69,1558.81,1542.95
07/09/2018,1536.61,1519.69,1536.63,1519.69
07/06/2018,1510.57,1492.92,1515.22,1490.36
07/05/2018,1500.63,1519.33,1521.45,1496.60
07/03/2018,1505.37,1511.06,1528.64,1501.43
07/02/2018,1494.70,1502.89,1502.89,1486.39
06/29/2018,1516.01,1511.26,1532.64,1511.26
06/28/2018,1502.73,1509.06,1512.24,1492.93
06/27/2018,1505.01,1502.89,1524.56,1501.24
06/26/2018,1488.45,1472.20,1493.57,1469.63
06/25/2018,1467.25,1496.93,1497.53,1459.97
06/22/2018,1504.19,1506.19,1516.22,1502.51
06/21/2018,1466.81,1489.74,1489.74,1462.36
06/20/2018,1498.43,1501.50,1504.96,1488.72
06/19/2018,1493.32,1500.40,1500.40,1477.65
06/18/2018,1500.40,1482.08,1509.53,1482.08
06/15/2018,1482.73,1509.65,1509.65,1481.18
06/14/2018,1515.59,1529.88,1532.21,1514.08
06/13/2018,1520.20,1525.94,1529.07,1511.15
06/12/2018,1525.94,1542.85,1544.27,1523.33
06/11/2018,1546.44,1542.95,1554.42,1535.49
06/08/2018,1540.83,1548.04,1549.50,1531.72
06/07/2018,1547.60,1538.43,1555.30,1538.43
06/06/2018,1527.59,1530.27,1537.32,1518.15
06/05/2018,1526.38,1528.62,1538.17,1523.20
06/04/2018,1535.01,1550.84,1563.58,1532.46
06/01/2018,1542.94,1534.27,1549.33,1531.80
05/31/2018,1528.83,1532.41,1552.11,1527.11
05/30/2018,1540.27,1509.43,1546.78,1509.43
05/29/2018,1495.25,1486.29,1507.87,1484.99
05/25/2018,1497.05,1512.52,1512.52,1480.56
05/24/2018,1536.15,1538.15,1543.85,1526.15
05/23/2018,1554.39,1548.79,1557.77,1536.63
05/22/2018,1564.46,1583.94,1595.26,1560.93
05/21/2018,1585.07,1582.01,1587.57,1573.50
05/18/2018,1571.40,1581.00,1581.00,1569.29
05/17/2018,1577.65,1554.42,1580.96,1554.42
05/16/2018,1549.59,1548.29,1550.62,1538.22
05/15/2018,1550.58,1547.51,1553.66,1538.73
05/14/2018,1550.01,1541.77,1554.13,1541.77
05/11/2018,1535.23,1537.16,1543.98,1532.38
05/10/2018,1535.07,1531.90,1538.17,1523.14
05/09/2018,1523.29,1509.90,1534.98,1509.90
05/08/2018,1487.79,1474.87,1488.05,1453.02
05/07/2018,1478.16,1479.36,1507.70,1476.70
05/04/2018,1479.36,1470.12,1485.30,1463.09
05/03/2018,1475.76,1464.99,1478.55,1452.87
05/02/2018,1469.14,1461.64,1481.78,1461.64
05/01/2018,1464.10,1464.89,1465.83,1448.00
04/30/2018,1472.14,1467.40,1488.33,1467.32
04/27/2018,1475.69,1483.29,1483.86,1472.40
04/26/2018,1491.63,1474.98,1492.32,1469.44
04/25/2018,1470.04,1460.38,1471.93,1446.68
04/24/2018,1465.20,1480.04,1491.46,1458.58
04/23/2018,1474.82,1464.40,1474.82,1455.45
04/20/2018,1467.56,1466.18,1471.13,1457.29
04/19/2018,1470.57,1461.56,1478.51,1458.97
04/18/2018,1461.56,1453.23,1474.03,1451.57
04/17/2018,1437.90,1431.45,1442.64,1425.03
04/16/2018,1428.68,1422.12,1434.89,1413.34
04/13/2018,1416.75,1410.67,1422.58,1408.39
04/12/2018,1405.13,1406.11,1412.64,1399.08
04/11/2018,1404.17,1384.57,1407.81,1384.42
04/10/2018,1383.88,1363.97,1392.57,1363.97
04/09/2018,1345.51,1341.29,1360.82,1338.87
04/06/2018,1333.67,1346.47,1352.55,1316.15
04/05/2018,1353.53,1335.52,1361.13,1335.43
04/04/2018,1328.81,1311.02,1330.52,1300.08
04/03/2018,1327.70,1309.14,1328.16,1298.50
04/02/2018,1300.00,1321.97,1324.11,1280.20
03/29/2018,1326.80,1305.36,1330.98,1305.36
03/28/2018,1300.32,1323.40,1323.85,1298.15
03/27/2018,1323.30,1341.38,1345.51,1315.90
03/26/2018,1339.29,1325.72,1340.41,1315.11
03/23/2018,1307.55,1316.13,1334.56,1305.63
03/22/2018,1310.87,1317.86,1326.93,1309.20
03/21/2018,1334.70,1302.98,1341.88,1302.98
03/20/2018,1298.77,1287.28,1306.34,1286.91
03/19/2018,1279.75,1295.65,1295.72,1273.03
03/16/2018,1300.30,1287.61,1303.21,1286.39
03/15/2018,1287.74,1294.79,1298.70,1279.61
03/14/2018,1291.93,1300.90,1303.84,1289.73
03/13/2018,1296.00,1307.31,1317.24,1292.10
03/12/2018,1301.40,1306.74,1312.14,1296.49
03/09/2018,1307.39,1296.17,1308.21,1295.94
03/08/2018,1286.78,1290.68,1291.02,1277.61
03/07/2018,1286.18,1284.87,1297.40,1275.20
03/06/2018,1295.61,1292.22,1306.32,1291.86
03/05/2018,1292.22,1272.01,1296.24,1269.05
03/02/2018,1279.99,1266.58,1283.22,1255.00
03/01/2018,1275.54,1274.58,1290.23,1263.76
02/28/2018,1275.25,1308.72,1314.87,1274.94
02/27/2018,1305.12,1324.85,1332.95,1304.93
02/26/2018,1326.45,1325.15,1330.34,1320.78
02/23/2018,1319.88,1300.56,1320.50,1300.56
02/22/2018,1294.80,1288.74,1311.50,1286.14
02/21/2018,1279.21,1297.54,1307.86,1279.15
02/20/2018,1295.07,1299.69,1308.12,1290.32
02/16/2018,1299.70,1298.85,1311.14,1293.20
02/15/2018,1303.34,1310.18,1310.18,1281.70
02/14/2018,1307.74,1268.46,1310.21,1262.99
02/13/2018,1278.59,1274.44,1283.36,1270.33
02/12/2018,1281.34,1274.57,1292.53,1269.59
02/09/2018,1260.98,1269.05,1273.62,1217.66
02/08/2018,1260.12,1303.79,1307.86,1260.12
02/07/2018,1299.58,1330.19,1339.87,1299.55
02/06/2018,1324.89,1285.40,1329.30,1283.16
02/05/2018,1308.51,1346.62,1361.15,1290.57
02/02/2018,1363.17,1397.59,1399.33,1358.77
02/01/2018,1413.15,1406.73,1413.37,1394.00
01/31/2018,1406.23,1403.01,1410.55,1397.28
01/30/2018,1398.27,1430.32,1430.32,1398.25
01/29/2018,1430.32,1444.69,1450.07,1428.57
01/26/2018,1452.70,1442.01,1454.11,1441.54
01/25/2018,1440.57,1455.07,1457.21,1437.55
01/24/2018,1448.04,1454.45,1459.94,1441.71
01/23/2018,1442.31,1442.09,1446.04,1435.58
01/22/2018,1441.82,1418.99,1441.85,1418.99
01/19/2018,1415.54,1415.92,1415.92,1408.10
01/18/2018,1418.27,1422.72,1425.49,1413.89
01/17/2018,1425.09,1414.13,1431.93,1408.52
01/16/2018,1411.25,1429.54,1429.58,1409.23
01/12/2018,1430.84,1417.15,1431.61,1417.15
01/11/2018,1414.27,1394.50,1418.70,1390.88
01/10/2018,1388.58,1390.05,1394.56,1388.27
01/09/2018,1386.88,1391.09,1393.21,1385.63
01/08/2018,1391.09,1385.55,1391.50,1381.79
01/05/2018,1386.89,1383.41,1387.36,1377.63
01/04/2018,1384.45,1375.84,1384.54,1372.59
01/03/2018,1373.12,1356.46,1375.96,1356.46
01/02/2018,1356.61,1341.87,1357.02,1340.69
12/29/2017,1335.55,1342.28,1344.77,1335.55
12/28/2017,1340.65,1339.64,1341.37,1336.77
12/27/2017,1338.66,1341.87,1341.91,1336.82
12/26/2017,1342.48,1328.80,1343.80,1328.80
12/22/2017,1327.01,1323.24,1332.10,1321.12
12/21/2017,1323.45,1302.12,1326.51,1300.60
12/20/2017,1300.29,1288.09,1302.21,1284.03
12/19/2017,1282.04,1285.24,1287.66,1280.21
12/18/2017,1281.63,1276.92,1287.13,1276.92
12/15/2017,1272.89,1275.45,1281.06,1271.30
12/14/2017,1275.45,1276.59,1283.79,1275.45
12/13/2017,1278.90,1279.19,1282.95,1275.22
12/12/2017,1277.37,1280.74,1283.58,1274.81
12/11/2017,1276.58,1271.70,1282.94,1271.70
12/08/2017,1271.31,1263.36,1271.86,1260.16
12/07/2017,1259.41,1255.40,1260.36,1252.32
12/06/2017,1256.48,1268.85,1269.59,1255.10
12/05/2017,1273.74,1272.02,1279.83,1272.02
12/04/2017,1272.18,1274.21,1288.91,1271.34
12/01/2017,1275.15,1275.59,1283.39,1262.19
11/30/2017,1270.19,1257.49,1271.93,1257.49
11/29/2017,1253.56,1246.63,1255.04,1244.85
11/28/2017,1249.67,1244.30,1251.34,1242.60
11/27/2017,1239.25,1248.27,1248.27,1237.63
11/24/2017,1251.72,1252.00,1254.59,1251.49
11/22/2017,1247.72,1248.31,1250.17,1245.19
11/21/2017,1240.97,1242.40,1247.95,1239.34
11/20/2017,1235.66,1241.80,1241.80,1231.29
11/17/2017,1241.80,1238.81,1243.65,1236.01
11/16/2017,1236.54,1236.47,1240.76,1232.13
11/15/2017,1240.45,1239.24,1244.77,1233.63
11/14/2017,1253.04,1262.28,1263.40,1251.95
11/13/2017,1268.85,1272.17,1276.53,1267.97
11/10/2017,1276.03,1278.93,1279.03,1266.94
11/09/2017,1282.10,1277.24,1283.96,1272.87
11/08/2017,1281.14,1285.82,1285.82,1275.44
11/07/2017,1287.87,1290.53,1292.97,1281.35
11/06/2017,1289.96,1266.09,1290.60,1265.99
11/03/2017,1263.67,1260.05,1267.88,1258.77
11/02/2017,1261.86,1251.81,1261.86,1249.09
11/01/2017,1250.93,1241.41,1255.05,1241.41
10/31/2017,1235.61,1230.35,1239.43,1226.02
10/30/2017,1229.77,1224.75,1233.01,1223.18
10/27/2017,1221.93,1207.15,1224.23,1202.72
10/26/2017,1212.26,1212.00,1218.10,1207.42
10/25/2017,1212.00,1219.72,1221.86,1206.40
10/24/2017,1220.69,1221.23,1226.07,1218.41
10/23/2017,1216.69,1222.24,1224.81,1216.64
10/20/2017,1220.80,1217.73,1221.79,1215.40
10/19/2017,1215.52,1212.46,1219.16,1210.73
10/18/2017,1217.72,1221.91,1226.29,1216.93
10/17/2017,1221.80,1221.26,1224.29,1216.40
10/16/2017,1221.83,1223.22,1228.72,1218.99
10/13/2017,1219.90,1225.89,1227.97,1219.35
10/12/2017,1217.86,1214.11,1219.14,1211.21
10/11/2017,1221.84,1219.78,1221.96,1214.10
10/10/2017,1218.00,1219.05,1226.55,1216.84
10/09/2017,1212.52,1213.26,1215.90,1210.48
10/06/2017,1210.29,1209.80,1214.31,1206.59
10/05/2017,1221.44,1219.90,1224.67,1219.24
10/04/2017,1218.04,1218.81,1221.05,1213.10
10/03/2017,1218.81,1215.22,1222.32,1214.84
10/02/2017,1216.20,1204.99,1216.61,1201.38
09/29/2017,1216.14,1212.42,1217.81,1210.67
09/28/2017,1214.17,1214.24,1221.53,1211.10
09/27/2017,1213.11,1208.58,1213.69,1202.94
09/26/2017,1209.24,1206.52,1211.51,1204.39
09/25/2017,1209.36,1195.67,1211.88,1195.67
09/22/2017,1193.19,1185.10,1196.75,1184.78
09/21/2017,1186.51,1183.21,1189.34,1179.98
09/20/2017,1181.78,1174.96,1184.34,1174.96
09/19/2017,1172.15,1167.82,1173.11,1167.43
09/18/2017,1165.86,1158.83,1166.06,1158.62
09/15/2017,1161.16,1156.88,1161.16,1153.48
09/14/2017,1154.66,1155.01,1163.28,1152.50
09/13/2017,1153.69,1143.67,1154.37,1143.67
09/12/2017,1140.76,1136.10,1143.35,1135.40
09/11/2017,1136.34,1128.97,1137.53,1126.18
09/08/2017,1126.54,1133.64,1133.64,1123.01
09/07/2017,1136.62,1131.02,1137.01,1128.95
09/06/2017,1130.62,1117.36,1132.65,1116.96
09/05/2017,1114.41,1117.21,1120.09,1106.53
09/01/2017,1115.57,1105.41,1118.06,1102.30
08/31/2017,1104.10,1101.22,1105.17,1097.66
08/30/2017,1098.12,1093.19,1099.96,1089.85
08/29/2017,1096.89,1093.10,1098.97,1091.07
08/28/2017,1099.61,1106.08,1108.21,1095.16
08/25/2017,1103.64,1102.69,1107.39,1102.69
08/24/2017,1099.50,1093.71,1102.13,1092.41
08/23/2017,1095.61,1085.98,1099.52,1085.21
08/22/2017,1088.79,1083.80,1089.84,1083.80
08/21/2017,1080.61,1084.52,1084.52,1077.87
08/18/2017,1085.27,1078.16,1091.10,1075.53
08/17/2017,1077.70,1091.71,1094.35,1077.62
08/16/2017,1095.56,1111.09,1111.45,1094.23
08/15/2017,1110.43,1113.56,1113.56,1104.23
08/14/2017,1113.56,1119.74,1123.95,1112.99
08/11/2017,1117.85,1119.90,1123.41,1116.78
08/10/2017,1122.93,1137.51,1138.74,1121.22
08/09/2017,1136.86,1141.80,1145.19,1133.78
08/08/2017,1141.92,1141.89,1150.65,1139.20
08/07/2017,1142.80,1150.65,1150.65,1140.19
08/04/2017,1150.65,1143.07,1152.17,1143.07
08/03/2017,1142.27,1153.93,1154.24,1137.65
08/02/2017,1155.15,1147.06,1160.21,1144.47
08/01/2017,1153.03,1155.03,1162.12,1150.90
07/31/2017,1152.32,1148.13,1159.19,1147.27
07/28/2017,1147.56,1146.02,1156.86,1143.08
07/27/2017,1147.68,1134.94,1147.72,1132.30
07/26/2017,1136.63,1141.97,1148.56,1135.81
07/25/2017,1136.71,1133.18,1142.69,1132.95
07/24/2017,1119.07,1120.60,1124.07,1117.52
07/21/2017,1119.07,1126.27,1126.91,1116.16
07/20/2017,1127.55,1138.78,1139.54,1124.72
07/19/2017,1133.12,1116.50,1133.32,1116.47
07/18/2017,1116.51,1122.25,1123.08,1112.23
07/17/2017,1117.31,1117.14,1124.34,1116.55
07/14/2017,1119.50,1112.95,1121.76,1112.95
07/13/2017,1112.95,1109.47,1113.21,1104.54
07/12/2017,1109.80,1106.25,1119.84,1105.69
07/11/2017,1105.57,1099.81,1108.52,1094.70
07/10/2017,1100.65,1095.18,1102.98,1094.38
07/07/2017,1098.23,1094.81,1099.88,1086.00
07/06/2017,1098.13,1110.85,1114.57,1096.71
07/05/2017,1109.18,1124.35,1124.35,1106.79
07/03/2017,1130.24,1116.86,1134.21,1116.74
06/30/2017,1111.81,1114.45,1116.94,1105.81
06/29/2017,1109.14,1110.07,1120.70,1107.58
06/28/2017,1108.90,1103.57,1113.99,1101.88
06/27/2017,1100.74,1103.82,1110.04,1100.60
06/26/2017,1099.07,1102.46,1106.40,1096.51
06/23/2017,1102.46,1095.63,1103.73,1094.04
06/22/2017,1095.62,1095.56,1105.21,1092.83
06/21/2017,1095.56,1106.35,1114.89,1090.13
06/20/2017,1110.54,1113.97,1113.97,1100.47
06/19/2017,1129.17,1132.14,1135.42,1127.63
06/16/2017,1131.88,1118.90,1131.89,1116.42
06/15/2017,1112.76,1117.17,1121.78,1108.62
06/14/2017,1123.12,1142.65,1142.65,1119.40
06/13/2017,1146.64,1139.08,1147.82,1136.01
06/12/2017,1137.53,1140.03,1147.11,1134.99
06/09/2017,1132.73,1108.48,1134.68,1108.48
06/08/2017,1107.25,1107.61,1115.27,1106.05
06/07/2017,1111.64,1126.81,1130.48,1106.44
06/06/2017,1131.23,1118.84,1132.92,1115.85
06/05/2017,1120.65,1116.18,1123.90,1115.25
06/02/2017,1120.19,1124.61,1124.61,1114.77
06/01/2017,1129.57,1121.86,1133.71,1119.12
05/31/2017,1121.39,1123.68,1126.78,1116.85
05/30/2017,1129.81,1141.97,1141.97,1129.40
05/26/2017,1141.97,1141.49,1142.91,1135.10
05/25/2017,1141.72,1159.10,1168.38,1137.63
05/24/2017,1160.00,1160.10,1165.89,1155.41
05/23/2017,1162.42,1162.02,1165.20,1157.87
05/22/2017,1161.87,1167.18,1168.04,1157.96
05/19/2017,1162.95,1152.45,1165.32,1152.45
05/18/2017,1147.00,1145.10,1153.50,1139.41
05/17/2017,1151.06,1157.96,1164.20,1150.75
05/16/2017,1164.59,1173.23,1173.43,1161.37
05/15/2017,1169.74,1179.06,1179.89,1166.39
05/12/2017,1162.80,1160.00,1165.77,1157.98
05/11/2017,1160.25,1164.73,1165.41,1156.91
05/10/2017,1162.83,1154.98,1165.47,1153.46
05/09/2017,1147.65,1154.19,1155.90,1144.10
05/08/2017,1154.19,1147.01,1155.67,1143.85
05/05/2017,1147.27,1125.24,1148.04,1125.24
05/04/2017,1125.24,1138.86,1138.86,1121.11
05/03/2017,1144.32,1138.83,1149.49,1135.42
05/02/2017,1147.15,1155.12,1157.71,1142.59
05/01/2017,1152.41,1157.03,1158.83,1151.24
04/28/2017,1157.03,1164.76,1165.23,1155.39
04/27/2017,1156.03,1159.07,1159.07,1143.40
04/26/2017,1164.98,1168.78,1182.17,1164.54
04/25/2017,1171.58,1165.63,1172.90,1162.65
04/24/2017,1162.32,1163.28,1166.58,1157.86
04/21/2017,1149.59,1145.31,1155.13,1143.39
04/20/2017,1148.29,1148.06,1156.24,1146.67
04/19/2017,1143.01,1161.59,1163.66,1139.93
04/18/2017,1161.27,1168.68,1175.51,1157.87
04/17/2017,1176.64,1171.95,1176.81,1168.59
04/13/2017,1170.83,1188.78,1190.97,1168.75
04/12/2017,1191.07,1196.42,1203.46,1187.57
04/11/2017,1195.90,1195.19,1196.13,1183.00
04/10/2017,1195.28,1188.53,1200.26,1188.26
04/07/2017,1185.19,1187.30,1193.25,1182.84
04/06/2017,1185.84,1184.12,1190.58,1181.30
04/05/2017,1179.29,1195.75,1203.58,1178.16
04/04/2017,1186.96,1177.84,1187.30,1170.39
04/03/2017,1177.68,1182.27,1183.67,1166.87
03/31/2017,1182.27,1185.73,1188.90,1176.53
03/30/2017,1185.70,1192.30,1194.42,1183.73
03/29/2017,1183.99,1165.26,1185.28,1165.12
03/28/2017,1168.39,1154.72,1170.94,1153.14
03/27/2017,1153.48,1147.04,1156.53,1147.04
03/24/2017,1157.22,1164.02,1166.67,1155.95
03/23/2017,1164.03,1165.80,1172.67,1161.81
03/22/2017,1168.96,1165.19,1172.93,1161.48
03/21/2017,1168.94,1184.07,1186.05,1165.19
03/20/2017,1180.29,1177.17,1182.16,1173.90
03/17/2017,1182.18,1183.74,1188.36,1181.38
03/16/2017,1181.20,1190.40,1190.40,1179.18
03/15/2017,1186.37,1169.35,1188.43,1164.88
03/14/2017,1160.06,1161.42,1162.06,1151.86
03/13/2017,1174.63,1171.06,1178.31,1169.74
03/10/2017,1171.38,1178.79,1179.12,1163.51
03/09/2017,1169.47,1159.72,1170.64,1153.24
03/08/2017,1164.06,1189.88,1193.33,1163.37
