"sc-2e6baa30-0 href","sc-4e537b1-1","sc-814e9212-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/articles/c0verngqpwgo","19 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0372/live/24f41850-45a2-11ef-af77-8713e5143fed.jpg.webp","Danske Bank made £103m profit in first half of 2024","The bank approved £360m of mortgage lending in the half of this year, up over 30%.","Northern Ireland"
"https://www.bbc.com/news/articles/czrjpp494m2o","16 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4319/live/2f342680-437b-11ef-b99a-59ce5748eb16.jpg.webp","Interest rates could stay higher for longer, warns IMF","Inflation is proving persistent in some countries, the fund says, making it trickier for rates to be cut.","Business"
"https://www.bbc.com/worklife/article/20240725-legos-ceo-on-the-business-case-for-play","25 Jul 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0jdk1b8.jpg.webp","Lego's CEO on the business case for play","As digital innovation reshapes the toy market, the BBC's Executive Lounge meets with Lego's Chief Executive, Niels B Christiansen.","Worklife"
"https://www.bbc.com/sport/football/articles/clwyzq7en0lo","19 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/212a/live/c1a4d150-45eb-11ef-9252-7f961fbbf5a6.jpg.webp","Birmingham sign Willumsson from Go Ahead Eagles","Birmingham sign Iceland midfielder Willum Thor Willumsson on a four-year deal from Eredivisie side Go Ahead Eagles for an undisclosed fee.","Birmingham"
"https://www.bbc.com/news/articles/c51yp51z00do","13 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0ef1/live/c3ba6490-403d-11ef-8b5e-efed939c2019.jpg.webp","Mortgage competition hots up as rates decision looms","Lenders cut the cost of new mortgages, with hopes of further falls, but many homeowners are still stretched.","Business"
"https://www.bbc.com/news/articles/cp682nprlw7o","11 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/25df/live/d52a8060-3ee5-11ef-ad24-fdf8ff2fca7f.jpg.webp","UK economy grew faster than expected in May","A strong performance from the retail and construction sectors helped the economy grow by 0.4%.","Business"
"https://www.bbc.com/news/articles/cpv3kz9q167o","11 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/06c8/live/1910ebe0-3f8e-11ef-8e12-a9e3a3805d59.jpg.webp","US inflation cools to slowest pace in a year","Prices in the US rose 3% over the 12 months to June, lifting hopes that the inflation problem is subsiding.","US & Canada"
"https://www.bbc.com/news/articles/crgklke3gpyo","17 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/adf2/live/b3beb2f0-444b-11ef-96a8-e710c6bfc866.png.webp","Fourteen measures from the King’s Speech analysed by BBC experts","BBC correspondents examine some of the key policies announced by Keir Starmer’s new government.","BBC InDepth"
"https://www.bbc.com/news/articles/cnd0918lz94o","18 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ebc6/live/e7dec8e0-44c8-11ef-b520-5d1ca7c4464c.jpg.webp","New law aimed to prevent repeat of Truss mini-budget","Powers will be given to the Office for Budget Responsibility to assess government spending plans.","Business"
"https://www.bbc.com/news/articles/cw0yg4rdq0vo","5 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/226e/live/dc356180-3acc-11ef-9d6c-7960f16c54d6.jpg.webp","US jobs growth in June beats expectations","US markets remain optimistic the Fed could start cutting rates later this year.","Business"
"https://www.bbc.com/news/articles/czk01jpnm5no","8 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f9b9/live/3c23f4b0-3d1d-11ef-90ff-7b1636c56d0e.jpg.webp","Raise driving test fees for those failing, RAC says","The motoring charity says raised fees would encourage people to only book tests when actually ready.","Wales"
"https://www.bbc.com/news/articles/cn08yw474q6o","5 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c9bc/live/6fe6c6b0-3aed-11ef-9274-0f3adc594d24.jpg.webp","Shares in housebuilders rise on back of Labour win","The party has pledged to reform the planning system, although some have warned that doing so will not be easy.","Business"
"https://www.bbc.com/news/articles/cx002795738o","8 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/418d/live/4d72f760-33d7-11ef-b3b2-c3ba2ab52d36.png.webp","'I had to downgrade my life' - US workers in debt to buy groceries","Americans are taking loans to afford basic necessities - as groceries prices have surged by 25%.","US & Canada"
"https://www.bbc.com/news/articles/c87rjnr5z5yo","3 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9804/live/7819da50-3928-11ef-85ba-e5e081cb6e53.png.webp","Government pays £75k for foreshore refund row","The government has paid back two men up to £75,000 with interest after a case review was approved.","Jersey"
"https://www.bbc.com/news/articles/cv2g0w81e45o","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a687/live/815989d0-3851-11ef-8c4c-0b2da78a9418.jpg.webp","Sainsbury's hit as wet weather dampens Argos sales","Food sales rise but the soggy spring hits demand for garden equipment and outdoor furniture","Business"
"https://www.bbc.com/news/articles/c4ng05k1z0eo","5 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/cc44/live/86a2d520-3ad8-11ef-9d6c-7960f16c54d6.jpg.webp","What went wrong for the Conservatives?","A post-mortem is under way along with a debate about the direction the Tories should go next.","Politics"
"https://www.bbc.com/news/articles/cp081z9vre4o","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b15f/live/f7b2f1b0-376c-11ef-882f-598d0978ff39.jpg.webp","High mortgage rates pricing out buyers, says Nationwide","The building society's comments come as it says house prices rose by 0.2% in June.","Business"
"https://www.bbc.com/news/articles/cgl7rm70gv3o","6 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d98d/live/e9900190-3a23-11ef-bbe0-29f79e992ddd.jpg.webp","Celebrating 50 years of marriage in Nigeria’s 'divorce capital'","Hundreds of marriages collapse each month in the northern city of Kano.","Africa"
"https://www.bbc.com/news/articles/cd11jld7d36o","20 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f65b/live/37bd4c80-2ef6-11ef-8e6e-c9a4a69e592f.jpg.webp","Bank opens door for August interest rate cut","The Bank of England keeps borrowing costs unchanged, but hints it could cut rates later in the summer.","Business"
"https://www.bbc.com/news/articles/c2xxp2gv4d1o","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/44a4/live/e7c23610-3818-11ef-afad-333d49888cc3.jpg.webp","Almost 1.8m people owe £50,000 or more in student debt","More than 61,000 people have balances of £100,000 or more and 50 owe upwards of £200,000, BBC finds.","Family & Education"
"https://www.bbc.com/news/articles/ckdglkyqdewo","2 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f0e2/live/42633470-376f-11ef-a780-47cb50223b50.jpg.webp","Airbus to take over some Spirit operations in Belfast","There is uncertainty for the non-Airbus parts of the Belfast business.","Northern Ireland"
"https://www.bbc.com/news/articles/c6p2r9xzde4o","28 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/fbb9/live/e63249b0-3517-11ef-a124-37bfe9bd814e.jpg.webp","UK economy grew more than estimated in early 2024","Revised figures show the economy grew by 0.7% between January and March this year.","Business"
"https://www.bbc.com/news/articles/crgglkkdlgro","4 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f4ac/live/54790ee0-38c4-11ef-bdc5-41d7421c2adf.jpg.webp","The ex-gangster who has become South Africa's sports minister","The rise of Gayton McKenzie from a former bank robber to a politician in the new unity government.","Africa"
"https://www.bbc.com/news/articles/crged975jx7o","27 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/eed6/live/f123c3e0-346c-11ef-9c36-8df29c2186ca.jpg.webp","Mortgage costs to rise for 3 million, says Bank","Around 400,000 households could face monthly payment increases of over 50%.","Business"
"https://www.bbc.com/news/articles/ck7g2e41jwvo","27 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ba52/live/67b5fde0-346b-11ef-9e6a-858b51f7415c.jpg.webp","Economy in NI shows strong growth in first quarter","Most of that growth came from the services sector - which is the largest part of the NI economy.","Northern Ireland"
"https://www.bbc.com/news/articles/cd117e03p54o","27 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ec92/live/93731710-32fe-11ef-bdc5-41d7421c2adf.jpg.webp","Irish households 'to see increase in real pay'","Republic of Ireland workers can expect pay to grow in real terms in the next two years, a think tank says.","Europe"
"https://www.bbc.com/news/articles/cv2g4n8vl9yo","28 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5ed7/live/c37fcee0-3500-11ef-a044-9d4367d5b599.png.webp","Illegal migration, tax and abortion - fact checking Trump-Biden debate","BBC Verify looks into various claims made on stage by Donald Trump and Joe Biden.","US & Canada"
"https://www.bbc.com/news/articles/c2jj3vg1k0ro","25 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6659/live/b488d900-32ed-11ef-bfb1-5f1679f1f07f.png.webp","HSBC joins UK banks in cutting mortgage rates","Some lenders are trimming rates after the Bank of England hinted about a drop in borrowing costs.","Business"
"https://www.bbc.com/news/articles/c2xx0x20p2lo","27 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/baaf/live/dfc823c0-33fe-11ef-a044-9d4367d5b599.png.webp","Retirement tax, net zero, small boats - BBC Verify tests key claims","The Conservative and Labour leaders have taken audience questions in a live BBC debate. Here their claims are fact-checked.","BBC Verify"
"https://www.bbc.com/news/articles/cx7728n6x7do","27 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6c65/live/75d695b0-3475-11ef-a53b-67ee534ca28a.jpg.webp","'How will we afford children with rent increases?'","The average private rent for tenancies in England has risen by 22% since the last general election.","Business"
"https://www.bbc.com/news/articles/ce9319prplxo","28 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/78f2/live/57987a30-3549-11ef-bdc5-41d7421c2adf.png.webp","How does Labour want to tackle poverty?","The political parties have been laying out how they would address poverty.","BBC InDepth"
"https://www.bbc.com/news/articles/cw999dwp313o","24 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b09b/live/485e3050-31a2-11ef-8174-474c5a1627a1.jpg.webp","China and EU to hold talks on electric car tariffs","The EU and China still disagree about the import taxes, but have agreed to discuss them further.","Business"
"https://www.bbc.com/news/articles/c1ddj7v9y97o","13 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/316c/live/686bbc40-28d9-11ef-80aa-699d54c46324.jpg.webp","US Fed pencils in one interest rate cut this year","America's central bank scaled back forecasts for cuts in 2024 despite annual inflation easing.","Business"
"https://www.bbc.com/news/articles/cmll7k8pl2xo","21 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0bd2/live/3bdbedf0-2f21-11ef-a044-9d4367d5b599.jpg.webp","Government borrowing in May is highest since Covid","Borrowing reaches £15bn, less than forecast but lays bare challenges facing the next government.","Business"
"https://www.bbc.com/sport/football/articles/cd118gvz9qgo","20 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f996/live/c94c34f0-2f18-11ef-98bb-392ea8e92275.jpg.webp","Stockport County sign ex-Leeds midfielder Bate","Stockport County sign midfielder Lewis Bate following his release by Championship side Leeds United.","Stockport"
"https://www.bbc.com/news/articles/c1663ljp8wko","22 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d7af/live/6662bdf0-300d-11ef-83fa-153b2b1fdb04.png.webp","Foster carers urged to share concerns over respect","The council says it is ""not acceptable"" for foster carers to feel disrespected.",""
"https://www.bbc.com/news/articles/cjrrk8j7pwxo","19 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d81f/live/dbce5830-2e1c-11ef-bdc5-41d7421c2adf.jpg.webp","Inflation falls to lowest level in almost three years","Inflation has hit the Bank of England's target for the first time in almost three years.","Business"
"https://www.bbc.com/news/articles/c722gm1zrx4o","19 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/713a/live/de88ad80-2e2d-11ef-9a1d-85ccbb7c4a67.jpg.webp","Coming down but still going up: The trouble with inflation","The government is happy to trumpet falling inflation but that does not mean prices are falling.","Scotland Business"
"https://www.bbc.com/news/articles/ce994drrgkro","19 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/eb5b/live/163b5f80-2e3c-11ef-b0f5-918c06ebf6d2.jpg.webp","Workers Party makes pay and housing manifesto pledges","George Galloway's fledging party is standing at a general election for the first time, in 152 seats.","Politics"
"https://www.bbc.com/news/articles/cpdd30xk04ko","20 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/778e/live/8dec3bf0-2f16-11ef-bdc5-41d7421c2adf.png.webp","What are the parties saying about housing? - Your questions","Our cost of living correspondent answers your questions about housing and personal finance.","Business"
"https://www.bbc.com/news/articles/cv22y7zl18po","21 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5b93/live/4b3cfa30-2f19-11ef-bdc5-41d7421c2adf.png.webp","If a university goes bust, which students lose most?","Whoever forms the next government is going to find it hard to ignore the issue of university funding","BBC InDepth"
"https://www.bbc.com/news/articles/cqee1vpe3deo","17 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/12c4/live/00acc090-2cbc-11ef-bdc5-41d7421c2adf.jpg.webp","London becomes Europe's largest stock market again","A French election is driving down the value of French listed companies, analysts say","Business"
"https://www.bbc.com/news/articles/crgg4ze1edpo","18 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e6e2/live/b9827bc0-2d73-11ef-90be-b75b34b0bbb2.png.webp","Voters are being taken for fools on the economy","Do promises to leave various tax rates alone have any credibility, asks the BBC's economics editor.","BBC InDepth"
"https://www.bbc.com/news/articles/cydd08l3y4mo","17 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ea5f/live/86561ca0-2c9e-11ef-a044-9d4367d5b599.png.webp","Labour claim that Tories would cost homeowners £4,800 fact-checked","BBC Verify examines Labour claims about the cost of planned Tory borrowing",""
"https://www.bbc.com/news/articles/cyee1zxpg5do","19 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/56cd/live/0a351a40-2d84-11ef-933f-594e9e9f7991.jpg.webp","'The social care crisis needs to be fixed'","Mark Binns says taxes should be raised to provide more funding for social care.","Derby"
"https://www.bbc.com/news/articles/c97763pnlvpo","7 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c3d5/live/4847a5e0-24cf-11ef-bd0f-b54088afbb94.jpg.webp","US jobs surge casts doubt over interest rate cuts","US employers added 272,000 jobs in May which was far higher than economists expected.","Business"
"https://www.bbc.com/news/articles/cxeez8271nvo","3 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/bdb0/live/5f8f10b0-2f08-11ef-90be-b75b34b0bbb2.png.webp","Who should I vote for and what are the parties promising?","Explore the manifestos of the main parties in England, Scotland, Wales and Northern Ireland and compare their policies on key issues with this interactive guide.","Politics"
"https://www.bbc.com/news/articles/clkk80wdkm4o","19 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/bf2f/live/1d50b3f0-2d70-11ef-9876-a7f4b1dd3998.jpg.webp","Inflation and Covid set our savings back 10 years","Justin Williams is one of many whose savings have eroded and mortgage rates have increased.","Wales"
"https://www.bbc.com/news/articles/ck77wn1rzxzo","15 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ec20/live/b422bf60-2985-11ef-b3b8-ed2dd2d12607.jpg.webp","'Mortgage rise means I can't afford to live here anymore'","The number of people in Northern Ireland at serious risk of having homes repossessed rises by nearly 25%.","Northern Ireland"
"https://www.bbc.com/sport/cricket/articles/cm55xx24gxlo","12 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/83eb/live/3ffca9d0-28cb-11ef-80aa-699d54c46324.jpg.webp","I hope Hazlewood was joking - England coach Mott","England coach Matthew Mott hopes Josh Hazlewood’s comments about possibly manipulating net run-rate to knock England out of the T20 World Cup were in jest.","Cricket"
"https://www.bbc.com/sport/cricket/articles/clmm0eg3mjlo","14 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6395/live/6a23f670-2a40-11ef-a1fa-1b739acc6f54.jpg.webp","Australia never considered manipulating result - Cummins","Pat Cummins insists Australia never considered manipulating the result of their T20 World Cup match against Scotland to knock out England.","Cricket"
"https://www.bbc.com/news/articles/c511zqqy62eo","17 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/672a/live/763be670-2c8e-11ef-a867-038e8d92958c.jpg.webp","How housing - and the lack of it  - became an election issue","Affordable housing and the needs of property owners offer challenges to politicians at polling time.","Scotland"
"https://www.bbc.com/news/articles/c511jy6z41vo","6 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9d15/live/de39b380-2403-11ef-b479-218cd9628f98.png.webp","Eurozone cuts interest rate for first time in 5 years","The eurozone is the second major economy to cut its main lending rate this week after Canada.","Business"
